stratum,n,bias,rmse,mae,r,r_log,slope,intercept,view,retrieval,qc_mode
tdiff_lt3min,176828,6.015636911544618,12.382677917220159,8.610785026945438,0.038348963145956594,0.11681509211788904,0.08368647706358036,12.156479911958952,pixel,R10,qc_strict
tdiff_ge3min,266230,6.300494746827781,12.612094551977263,8.821669208163117,0.039112884575344765,0.12193958385519223,0.08839204503820661,12.360511719596735,pixel,R10,qc_strict
water_pure_pixel,442741,6.185617610403597,12.519274008071795,8.735674474922401,0.038731301808590704,0.11987415653519622,0.08632351852397667,12.277651030842758,pixel,R10,qc_strict
water_dominant_pixel,289,7.771850437457865,14.882163635925352,11.335369764423872,-0.14364817218878909,-0.13458880154191685,-0.3105880417775993,19.2578401397884,pixel,R10,qc_strict
mixed_pixel,291,7.86474950959384,14.680493773576755,11.163806031546748,-0.09418219253040001,-0.10552542701543882,-0.19907300265155528,18.433477059970453,pixel,R10,qc_strict
not_water_pixel,5,12.388953375755266,15.45868367197853,12.388953375755266,0.42721196505535197,0.08017750767444391,0.6027153989247881,16.58548901270348,pixel,R10,qc_strict
phase_agree_liquid,306336,5.964832192007088,11.377793010464632,7.637587103629856,0.02139809413044452,0.04568889350306791,0.039791884044747164,12.550109785302327,pixel,R10,qc_strict
phase_disagree_atlid_liquid,136405,6.681453700942164,14.764578961633072,11.201740183454147,0.07124198719495213,0.18487145280496325,0.2147981106055262,11.58081447220293,pixel,R10,qc_strict
atlid_radar_synergy,218057,7.5573661866214605,14.031934519474516,10.337777138319845,-0.004598841529435134,0.09958864545281586,-0.011109225868219693,15.041639241107069,pixel,R10,qc_strict
atlid_only,225001,4.858543569523941,10.857977652809994,7.1866179198464195,0.0195524250584219,0.09173804585206095,0.0386840169421671,10.586988034235619,pixel,R10,qc_strict
cer_small,345407,7.587513329735214,12.872688639306109,9.036087604909289,0.06459672277179519,0.10831508346624885,0.35033130809699875,10.912803292175898,pixel,R10,qc_strict
cer_mid,84151,3.1465874000388934,9.707608141655154,6.7357452071070405,0.03464891109375735,0.02736060456853102,0.15620302066298136,11.787874379806198,pixel,R10,qc_strict
