stratum,n,bias,rmse,mae,r,r_log,slope,intercept,view,retrieval,qc_mode
dist_lt2km,74896,-2.07892198912595,4.096952885220993,2.4398294272193484,0.6772851456739936,0.665686043467009,0.5126204591454913,0.9615667640868775,pixel,R10,qc_strict
dist_2_5km,51311,-1.2131929596400728,3.066656497494381,1.7541655430810097,0.7322292047249646,0.693482072064627,0.583719717298873,1.01007020754392,pixel,R10,qc_strict
dist_ge5km,1703,-0.7253722128136402,2.385095726524895,1.3208074236187792,0.7175775660768144,0.6851631031654216,0.5739707380668709,1.114861246250821,pixel,R10,qc_strict
tdiff_lt3min,50929,-1.7164265891194885,3.69293612834414,2.15269190928054,0.6926115515952698,0.6696869116934862,0.529608542501662,1.0150345656924118,pixel,R10,qc_strict
tdiff_ge3min,76981,-1.711753606355128,3.7016478184817942,2.148014987551788,0.6942794217155751,0.6730661408613401,0.5333756522895301,1.0335097172391001,pixel,R10,qc_strict
class_thick,110526,-1.2280806586072754,3.12276612941011,1.7195723630161988,0.759203421287055,0.7452268352656359,0.6012814443447133,0.9411466325096614,pixel,R10,qc_strict
class_thin,0,,,,,,,,pixel,R10,qc_strict
class_thin_over_thick,1178,-1.3589905261420854,3.0310131213284177,1.7168051440428553,0.7361295178413368,0.7076804270856153,0.6159054908173429,0.6516629545572272,pixel,R10,qc_strict
class_thick_over_thick,16206,-5.05076270610067,6.385203297710995,5.116064207704674,0.5060989067461854,0.42951096341436895,0.3865172989312637,0.29244975456908634,pixel,R10,qc_strict
all,129009,-1.719116674326045,3.7054072784837184,2.1702923669270247,0.6936985580997727,0.6667651032223662,0.5299807141379922,1.042695326602363,pixel,R11,qc_strict
ocean,100960,-1.4915238057330276,3.436034285762684,1.9455809790613998,0.6623580504562194,0.6283239653419643,0.5011107359054776,1.0340233662892422,pixel,R11,qc_strict
land,28049,-2.5383179297416074,4.544697973893632,2.9791219765000383,0.6422420663775811,0.6470354133068853,0.5153517156033399,1.7287634896167563,pixel,R11,qc_strict
lat_tropics,37544,-3.205031815358964,5.3667236240929395,3.4856284000024442,0.6454807687643128,0.6639726395519439,0.4923074724982006,1.006263776021418,pixel,R11,qc_strict
lat_midlat,78140,-1.2025058258900259,2.873330008141249,1.7183199874010768,0.7218992061942807,0.6641151385906734,0.6060671800438154,0.7900681782895838,pixel,R11,qc_strict
